Variable,Importance,token
tfidf_Nachricht_geschäftsprozesse,0.09268738727430764,geschäftsprozesse
tfidf_Nachricht_dringende,0.09260757968049041,dringende
tfidf_Nachricht_zurückgesetzt,0.09255353781814665,zurückgesetzt
tfidf_Nachricht_datenmengen,0.09251684273847616,datenmengen
tfidf_Nachricht_funktionalität,0.09241654852262308,funktionalität
tfidf_Nachricht_bitdefender,0.09241489114007731,bitdefender
tfidf_Nachricht_erleidet,0.09241219617302272,erleidet
tfidf_Nachricht_erfolgen,0.09225853578910619,erfolgen
tfidf_Nachricht_alteryx,0.09210773801061055,alteryx
tfidf_Nachricht_version,0.09205355448464354,version
tfidf_Nachricht_relevanten,0.09198961127114406,relevanten
tfidf_Nachricht_ungenauen,0.091963110844776,ungenauen
tfidf_Nachricht_konfigurationen,0.09188311603821174,konfigurationen
tfidf_Nachricht_anpassungen,0.09185787708257248,anpassungen
tfidf_Nachricht_erwartet,0.09180148199495852,erwartet
tfidf_Nachricht_datensätze,0.0917623389195187,datensätze
tfidf_Nachricht_avast,0.09176186905909708,avast
tfidf_Nachricht_lässt,0.0917154231377599,lässt
tfidf_Nachricht_gemacht,0.09165012533703339,gemacht
tfidf_Nachricht_produkts,0.0916245167951636,produkts
tfidf_Nachricht_beispielsweise,0.09152590953229313,beispielsweise
tfidf_Nachricht_rechnung,0.09143071744252233,rechnung
tfidf_Nachricht_geringe,0.09138182949872499,geringe
tfidf_Nachricht_technologie,0.09136760427483545,technologie
tfidf_Nachricht_arbeitsabläufe,0.09128941755759783,arbeitsabläufe
tfidf_Nachricht_effects,0.09125743444219597,effects
tfidf_Nachricht_umgang,0.09124822548753173,umgang
tfidf_Nachricht_geschätzt,0.09123112398384085,geschätzt
tfidf_Nachricht_vorhersagen,0.09094424441688362,vorhersagen
tfidf_Nachricht_frage,0.09089493784699983,frage
tfidf_Nachricht_markenwahrnehmung,0.090530776346508,markenwahrnehmung
tfidf_Nachricht_bearbeitung,0.0905290882401896,bearbeitung
tfidf_Nachricht_netzwerks,0.09044863816988982,netzwerks
tfidf_Nachricht_patch,0.09029423833926739,patch
tfidf_Nachricht_erp,0.09014631690730858,erp
tfidf_Nachricht_illustrator,0.0892476238022141,illustrator
tfidf_Nachricht_nachdem,0.08917903885195119,nachdem
tfidf_Nachricht_langfristigen,0.08908244774632566,langfristigen
tfidf_Nachricht_air,0.08892677591868778,air
tfidf_Nachricht_abrechnung,0.08891758264116788,abrechnung
tfidf_Nachricht_täglichen,0.08890198705101784,täglichen
tfidf_Nachricht_passwortänderungen,0.08865656142588886,passwortänderungen
tfidf_Nachricht_datenverletzungen,0.08865147964600419,datenverletzungen
tfidf_Nachricht_gekommen,0.08851858914946388,gekommen
tfidf_Nachricht_monday,0.08851714412544891,monday
tfidf_Nachricht_ausfällen,0.08837309835634687,ausfällen
tfidf_Nachricht_bereitzustellen,0.08820061645532354,bereitzustellen
tfidf_Nachricht_erbitten,0.08818360947051587,erbitten
tfidf_Nachricht_diensten,0.08800603436427133,diensten
tfidf_Nachricht_weiteren,0.0879423361420398,weiteren
tfidf_Nachricht_sicherheitspatches,0.08787652761288792,sicherheitspatches
tfidf_Nachricht_fehlkonfigurationen,0.08783511872557528,fehlkonfigurationen
tfidf_Nachricht_derzeitigen,0.08782604356131275,derzeitigen
tfidf_Nachricht_customer,0.0877265629342196,customer
tfidf_Nachricht_investment,0.0876868288776368,investment
tfidf_Nachricht_hält,0.08767733241848875,hält
tfidf_Nachricht_rückgängig,0.0875669509470722,rückgängig
tfidf_Nachricht_notwendige,0.08740381081065762,notwendige
tfidf_Nachricht_nehmen,0.08737713392842579,nehmen
tfidf_Nachricht_cyber,0.0872721069730416,cyber
tfidf_Nachricht_laufenden,0.08703400009030701,laufenden
tfidf_Nachricht_empfehlung,0.08702268508081829,empfehlung
tfidf_Nachricht_unerlässlich,0.08698349235798288,unerlässlich
tfidf_Nachricht_analytics,0.0868837121426985,analytics
tfidf_Nachricht_nennen,0.08670958564583725,nennen
tfidf_Nachricht_softwareinkompatibilitäten,0.08650716964480398,softwareinkompatibilitäten
tfidf_Nachricht_zielgruppensegmentierung,0.08648016353869094,zielgruppensegmentierung
tfidf_Nachricht_verwendeten,0.08642803451284257,verwendeten
tfidf_Nachricht_verlangsamung,0.08629601236813232,verlangsamung
tfidf_Nachricht_unifi,0.08613039492227927,unifi
tfidf_Nachricht_aufnehmen,0.08588228962595758,aufnehmen
tfidf_Nachricht_fehlerhaften,0.08588083284409685,fehlerhaften
tfidf_Nachricht_einzurichten,0.08587975379531053,einzurichten
tfidf_Nachricht_potenziell,0.08586546065937091,potenziell
tfidf_Nachricht_laravel,0.08555919341818707,laravel
tfidf_Nachricht_integrationen,0.08524914110845293,integrationen
tfidf_Nachricht_marketingbüro,0.08520248311680825,marketingbüro
tfidf_Nachricht_monat,0.0850625435463262,monat
tfidf_Nachricht_abrechnungssystem,0.08506021132718683,abrechnungssystem
tfidf_Nachricht_abstürzen,0.08501853493364342,abstürzen
tfidf_Nachricht_stocken,0.0845492581660891,stocken
tfidf_Nachricht_gehörte,0.084542283847292607,gehörte
tfidf_Nachricht_empfohlen,0.0843602387862765,empfohlen
tfidf_Nachricht_dafür,0.08422863377632431,dafür
tfidf_Nachricht_erhöhte,0.08417371059885989,erhöhte
tfidf_Nachricht_stehe,0.08415253071287043,stehe
tfidf_Nachricht_unbefugtem,0.08383169440369884,unbefugtem
tfidf_Nachricht_cisco,0.08372628228741723,cisco
tfidf_Nachricht_hardware,0.08366083135744952,hardware
tfidf_Nachricht_sehen,0.08351044663954105,sehen
tfidf_Nachricht_aufstellung,0.08349513765657367,aufstellung
tfidf_Nachricht_benutzerrechte,0.08345313504537807,benutzerrechte
tfidf_Nachricht_gesamte,0.08304027401985559,gesamte
tfidf_Nachricht_sicherheitsprüfungen,0.08284151898237054,sicherheitsprüfungen
tfidf_Nachricht_apple,0.08281096970355487,apple
tfidf_Nachricht_skalierbarkeitsfunktionen,0.08271888922755442,skalierbarkeitsfunktionen
tfidf_Nachricht_activecampaign,0.08267488226787885,activecampaign
tfidf_Nachricht_versuchte,0.08263214227556819,versuchte
tfidf_Nachricht_marken,0.08262840689290805,marken
tfidf_Nachricht_anhaltend,0.08238423505602872,anhaltend
tfidf_Nachricht_telefonisch,0.08234778842308357,telefonisch
tfidf_Nachricht_auskunft,0.08226438829546533,auskunft
tfidf_Nachricht_autorisierten,0.08214598096132796,autorisierten
tfidf_Nachricht_ungelöst,0.08209828986586763,ungelöst
tfidf_Nachricht_stellt,0.08209080572805669,stellt
tfidf_Nachricht_performance,0.08201794420475181,performance
tfidf_Nachricht_systemupdate,0.08197976865852831,systemupdate
tfidf_Nachricht_abrechnungs,0.08188775764760013,abrechnungs
tfidf_Nachricht_analysen,0.08186006926948357,analysen
tfidf_Nachricht_verbessert,0.08168090920910587,verbessert
tfidf_Nachricht_beachten,0.0816664672035522,beachten
tfidf_Nachricht_ifttt,0.08156790817387366,ifttt
tfidf_Nachricht_protokolle,0.0813900370024387,protokolle
tfidf_Nachricht_beteiligungsmetriken,0.08125504026751514,beteiligungsmetriken
tfidf_Nachricht_glauben,0.08116710202652438,glauben
tfidf_Nachricht_serverüberlastungen,0.08106651304413344,serverüberlastungen
tfidf_Nachricht_softwarekompatibilität,0.08099264098188548,softwarekompatibilität
tfidf_Nachricht_fortschrittliche,0.0807398378429134,fortschrittliche
tfidf_Nachricht_jira,0.08065930267081967,jira
tfidf_Nachricht_kämpft,0.08058858515775422,kämpft
tfidf_Nachricht_intermittierend,0.08049693327185468,intermittierend
tfidf_Nachricht_informieren,0.08047175677718452,informieren
tfidf_Nachricht_zusätzlichen,0.08047023693035317,zusätzlichen
tfidf_Nachricht_ressourcenallokation,0.08027669022055262,ressourcenallokation
tfidf_Nachricht_erwarten,0.0802710681975584,erwarten
tfidf_Nachricht_marketingkampagnen,0.08026502518052496,marketingkampagnen
tfidf_Nachricht_daten,0.08006108771507572,daten
tfidf_Nachricht_kundenzufriedenheit,0.0797506592150362,kundenzufriedenheit
tfidf_Nachricht_modelle,0.07949147794122598,modelle
tfidf_Nachricht_moodle,0.07948124511883248,moodle
tfidf_Nachricht_basierten,0.07931427202233453,basierten
tfidf_Nachricht_python,0.07929921429624574,python
tfidf_Nachricht_sache,0.07923537986419979,sache
tfidf_Nachricht_leistung,0.07922657203420524,leistung
tfidf_Nachricht_betroffener,0.07919063502933113,betroffener
tfidf_Nachricht_geeigneten,0.07891753348911823,geeigneten
tfidf_Nachricht_benachrichtigungen,0.07874300960311754,benachrichtigungen
tfidf_Nachricht_integrierten,0.07866819236632455,integrierten
tfidf_Nachricht_gesteigert,0.07845980675152453,gesteigert
tfidf_Nachricht_code,0.07844544440226923,code
tfidf_Nachricht_geräts,0.07811235982927656,geräts
tfidf_Nachricht_klären,0.07805622051775117,klären
tfidf_Nachricht_erfordert,0.07800326509829947,erfordert
tfidf_Nachricht_klinik,0.07797214377258933,klinik
tfidf_Nachricht_macbook,0.07773645967034008,macbook
tfidf_Nachricht_stand,0.07770667923214683,stand
tfidf_Nachricht_laufen,0.07769660020038487,laufen
tfidf_Nachricht_drupal,0.07765652850705691,drupal
tfidf_Nachricht_anliegens,0.07739826842521416,anliegens
tfidf_Nachricht_erkennen,0.07738592703981431,erkennen
tfidf_Nachricht_problembehebung,0.07735386101964672,problembehebung
tfidf_Nachricht_tel,0.077333983419925,tel
tfidf_Nachricht_unverzügliche,0.0772167593772558,unverzügliche
tfidf_Nachricht_steht,0.0771139500851059,steht
tfidf_Nachricht_marketingkampagne,0.07710972266784438,marketingkampagne
tfidf_Nachricht_fehlern,0.07684565101179056,fehlern
tfidf_Nachricht_ereignis,0.07674015094040715,ereignis
tfidf_Nachricht_konflikten,0.07668223774400486,konflikten
tfidf_Nachricht_symantec,0.07663875627196831,symantec
tfidf_Nachricht_verarbeitung,0.0765709856595256,verarbeitung
tfidf_Nachricht_bereichen,0.07647008059814106,bereichen
tfidf_Nachricht_mails,0.0764086690707345,mails
tfidf_Nachricht_zeigten,0.07632006516471483,zeigten
tfidf_Nachricht_implementiert,0.0763069409506727,implementiert
tfidf_Nachricht_hinweg,0.07628770090207035,hinweg
tfidf_Nachricht_ausführung,0.07620429236584368,ausführung
tfidf_Nachricht_begrüßen,0.07614270629095167,begrüßen
tfidf_Nachricht_bedroht,0.07598369888486878,bedroht
tfidf_Nachricht_leistungsüberwachung,0.07578389009581031,leistungsüberwachung
tfidf_Nachricht_vereinbaren,0.07560713784150527,vereinbaren
tfidf_Nachricht_benutzererlebnis,0.07556847637251439,benutzererlebnis
tfidf_Nachricht_umfassender,0.07534975429251761,umfassender
tfidf_Nachricht_inhaltsmarketing,0.07534387805469832,inhaltsmarketing
tfidf_Nachricht_implementierungen,0.07525113766849904,implementierungen
tfidf_Nachricht_beispiel,0.07521889556069607,beispiel
tfidf_Nachricht_meetings,0.07516378801735209,meetings
tfidf_Nachricht_auftreten,0.07506756811415108,auftreten
tfidf_Nachricht_anbieter,0.07501014334222736,anbieter
tfidf_Nachricht_bericht,0.07457421227289251,bericht
tfidf_Nachricht_zusammen,0.0745541867510583,zusammen
tfidf_Nachricht_zielgruppen,0.07422230487748675,zielgruppen
tfidf_Nachricht_inhalte,0.074213986676697,inhalte
tfidf_Nachricht_effektiv,0.07416219980767082,effektiv
tfidf_Nachricht_zugriffsversuch,0.0741447333821925,zugriffsversuch
tfidf_Nachricht_ungewöhnliche,0.07396588687238,ungewöhnliche
tfidf_Nachricht_erzählen,0.07392271014431992,erzählen
tfidf_Nachricht_reaktion,0.07378556808907205,reaktion
tfidf_Nachricht_portfolio,0.07375902173881696,portfolio
tfidf_Nachricht_überwachung,0.07338505868233869,überwachung
tfidf_Nachricht_endpoint,0.07330815006188816,endpoint
tfidf_Nachricht_ausreichend,0.07323220307971857,ausreichend
tfidf_Nachricht_angriffe,0.0731937594342653,angriffe
tfidf_Nachricht_volle,0.0731770006109523,volle
tfidf_Nachricht_inkonsistente,0.07307993832083269,inkonsistente
tfidf_Nachricht_link,0.07307134163144453,link
tfidf_Nachricht_wiederholte,0.07287504971973675,wiederholte
tfidf_Nachricht_verhinderung,0.0728376736087248,verhinderung
tfidf_Nachricht_zeitnah,0.07279691419472124,zeitnah
tfidf_Nachricht_genauigkeit,0.07271629932801989,genauigkeit
tfidf_Nachricht_funktion,0.07268315588571067,funktion
tfidf_Nachricht_diskrepanzen,0.07263327955460613,diskrepanzen
tfidf_Nachricht_eingeführt,0.0726311275980737,eingeführt
tfidf_Nachricht_entscheidungsprozesse,0.07244960324320118,entscheidungsprozesse
tfidf_Nachricht_serverprotokolle,0.07231938206212726,serverprotokolle
tfidf_Nachricht_bisherigen,0.07225167905504554,bisherigen
tfidf_Nachricht_versuch,0.0722025045865339,versuch
tfidf_Nachricht_projektaktualisierungen,0.07219865842381751,projektaktualisierungen
tfidf_Nachricht_accounting,0.07201233290612062,accounting
tfidf_Nachricht_beteiligung,0.07197084228184474,beteiligung
tfidf_Nachricht_vorherigen,0.07182717802815569,vorherigen
tfidf_Nachricht_speichern,0.07163235116399119,speichern
tfidf_Nachricht_behindert,0.07159684558258322,behindert
tfidf_Nachricht_sichtbarkeit,0.0715934082013,sichtbarkeit
tfidf_Nachricht_sozialen,0.0714428900049179,sozialen
tfidf_Nachricht_docusign,0.07128355719397951,docusign
tfidf_Nachricht_projektmanagementlösung,0.07090084911498888,projektmanagementlösung
tfidf_Nachricht_datenanalysen,0.07087095229248462,datenanalysen
tfidf_Nachricht_ursachenanalyse,0.07075007412638872,ursachenanalyse
tfidf_Nachricht_postgresql,0.07072068340928894,postgresql
tfidf_Nachricht_sprechen,0.07052895763150537,sprechen
tfidf_Nachricht_projektdaten,0.07049236089149917,projektdaten
tfidf_Nachricht_sichern,0.07025393476064062,sichern
tfidf_Nachricht_effektivität,0.07023133288089614,effektivität
tfidf_Nachricht_synchronisationsprobleme,0.0699922990870773,synchronisationsprobleme
tfidf_Nachricht_annehmen,0.06983595590554034,annehmen
tfidf_Nachricht_zugang,0.06982244273923242,zugang
tfidf_Nachricht_erklären,0.06968290003703351,erklären
tfidf_Nachricht_risiko,0.069668868452457,risiko
tfidf_Nachricht_neueren,0.06943345024787413,neueren
tfidf_Nachricht_sensiblen,0.06934431746262304,sensiblen
tfidf_Nachricht_verarbeitet,0.06927923654510777,verarbeitet
tfidf_Nachricht_ansprache,0.06927563469857433,ansprache
tfidf_Nachricht_learn,0.06906469522796578,learn
tfidf_Nachricht_taktiken,0.06904987061917928,taktiken
tfidf_Nachricht_daher,0.06899264279891114,daher
tfidf_Nachricht_wordpress,0.06888059483817596,wordpress
tfidf_Nachricht_ereignisse,0.06884037390446338,ereignisse
tfidf_Nachricht_lösungsprozess,0.06862773773183062,lösungsprozess
tfidf_Nachricht_zugeschnitten,0.06862582300750182,zugeschnitten
tfidf_Nachricht_häufigen,0.06862391078680775,häufigen
tfidf_Nachricht_analysiert,0.06839599024595076,analysiert
tfidf_Nachricht_expertise,0.06818424049173064,expertise
tfidf_Nachricht_bestätigen,0.06790153027438646,bestätigen
tfidf_Nachricht_ubuntu,0.06789060338797075,ubuntu
tfidf_Nachricht_bringen,0.06755672100820903,bringen
tfidf_Nachricht_projekten,0.06754093431796934,projekten
tfidf_Nachricht_erfolgt,0.06720562574076121,erfolgt
tfidf_Nachricht_schaffen,0.06703799293214373,schaffen
tfidf_Nachricht_zusammenhängen,0.06694608479983072,zusammenhängen
tfidf_Nachricht_aufzunehmen,0.06683271430917398,aufzunehmen
tfidf_Nachricht_erschwert,0.06676821527550873,erschwert
tfidf_Nachricht_sicherheitsrichtlinien,0.06674146504800955,sicherheitsrichtlinien
tfidf_Nachricht_obs,0.06670777376060597,obs
tfidf_Nachricht_durchgesehen,0.06655418231914961,durchgesehen
tfidf_Nachricht_garantieren,0.06637076102166836,garantieren
tfidf_Nachricht_projektverwaltung,0.06606864416480988,projektverwaltung
tfidf_Nachricht_präzise,0.0659617459311521,präzise
tfidf_Nachricht_bereitstellung,0.06592618198816712,bereitstellung
tfidf_Nachricht_sicherheitsupdates,0.0656571287348479,sicherheitsupdates
tfidf_Nachricht_problematik,0.06550927456802498,problematik
tfidf_Nachricht_effektivsten,0.06547717415681202,effektivsten
tfidf_Nachricht_fehlerbehebungsschritte,0.0654599939109039,fehlerbehebungsschritte
tfidf_Nachricht_zusammenzuhängen,0.06516087689954952,zusammenzuhängen
tfidf_Nachricht_integrationsfunktionen,0.06496793605707626,integrationsfunktionen
tfidf_Nachricht_angewendet,0.06486539496955084,angewendet
tfidf_Nachricht_whatsapp,0.0648197890218828,whatsapp
tfidf_Nachricht_optimierungen,0.0648189401670852,optimierungen
tfidf_Nachricht_vermeidung,0.06463508045850586,vermeidung
tfidf_Nachricht_entwickelt,0.0645885814120893,entwickelt
tfidf_Nachricht_serverleistung,0.06452917749347069,serverleistung
tfidf_Nachricht_betreuer,0.06429055979211137,betreuer
tfidf_Nachricht_durchgeführtes,0.06423097659693303,durchgeführtes
tfidf_Nachricht_bekannt,0.06411550302914748,bekannt
tfidf_Nachricht_geduld,0.0640496892851475,geduld
tfidf_Nachricht_routers,0.06380991585993359,routers
tfidf_Nachricht_lösungsansatz,0.06378928299489689,lösungsansatz
tfidf_Nachricht_office,0.06357073859715638,office
tfidf_Nachricht_verlauf,0.06352782169032617,verlauf
tfidf_Nachricht_bitbucket,0.06339241659059655,bitbucket
tfidf_Nachricht_erfordern,0.06331302804987263,erfordern
tfidf_Nachricht_kommunikation,0.06327878918458049,kommunikation
tfidf_Nachricht_wifi,0.06323667195806956,wifi
tfidf_Nachricht_tag,0.06316189517123803,tag
tfidf_Nachricht_geplanten,0.06299996812928334,geplanten
tfidf_Nachricht_zielpublikum,0.06295424212781155,zielpublikum
tfidf_Nachricht_schlüssel,0.06293360043818574,schlüssel
tfidf_Nachricht_kompatibilitätskonflikte,0.06277081009665086,kompatibilitätskonflikte
tfidf_Nachricht_systemverlangsamungen,0.06269535787181121,systemverlangsamungen
tfidf_Nachricht_datenaufbereitungstools,0.06260375426720384,datenaufbereitungstools
tfidf_Nachricht_beraten,0.06246050347673554,beraten
tfidf_Nachricht_cc,0.06243610762398339,cc
tfidf_Nachricht_liefert,0.06240752151707011,liefert
tfidf_Nachricht_opfer,0.06201168775826955,opfer
tfidf_Nachricht_erfahrungen,0.06198696552670269,erfahrungen
tfidf_Nachricht_datenanalysewerkzeugen,0.06196164576283809,datenanalysewerkzeugen
tfidf_Nachricht_bedanken,0.06191070292937457,bedanken
tfidf_Nachricht_ändern,0.0618027404887689,ändern
tfidf_Nachricht_werbung,0.061633230050977886,werbung
tfidf_Nachricht_redis,0.061565599653010165,redis
tfidf_Nachricht_sicherheitsstandards,0.061446294520354966,sicherheitsstandards
tfidf_Nachricht_quellen,0.061352396389273055,quellen
tfidf_Nachricht_firma,0.061351468339655414,firma
tfidf_Nachricht_suchmaschinen,0.06131902636930721,suchmaschinen
tfidf_Nachricht_bekannte,0.061094022819520435,bekannte
tfidf_Nachricht_premiere,0.06094147669417907,premiere
tfidf_Nachricht_zugriffsprobleme,0.06085921399637118,zugriffsprobleme
tfidf_Nachricht_unautorisiertes,0.060849835453277594,unautorisiertes
tfidf_Nachricht_kubernetes,0.0608432744939164,kubernetes
tfidf_Nachricht_mehrfacher,0.06074444067262448,mehrfacher
tfidf_Nachricht_r2021a,0.060667630061690944,r2021a
tfidf_Nachricht_synchronisationsfehler,0.06032594142677772,synchronisationsfehler
tfidf_Nachricht_datensynchronisation,0.060025551385237005,datensynchronisation
tfidf_Nachricht_umsetzen,0.05987631268070436,umsetzen
tfidf_Nachricht_produkt,0.059874413508126396,produkt
tfidf_Nachricht_veraltet,0.059796480212247385,veraltet
tfidf_Nachricht_datensystem,0.059772475631340055,datensystem
tfidf_Nachricht_aws,0.05967769111357939,aws
tfidf_Nachricht_marketingwerkzeuge,0.05962171684823079,marketingwerkzeuge
tfidf_Nachricht_analysewerkzeuge,0.05928524408871817,analysewerkzeuge
tfidf_Nachricht_analysetools,0.059160041279330895,analysetools
tfidf_Nachricht_hoher,0.05882617763593294,hoher
tfidf_Nachricht_aktualisierten,0.058620804967477,aktualisierten
tfidf_Nachricht_fortschritt,0.05853247591728177,fortschritt
tfidf_Nachricht_erwartungen,0.058318881687390786,erwartungen
tfidf_Nachricht_halten,0.05830828619925017,halten
tfidf_Nachricht_gehen,0.05822013748819336,gehen
tfidf_Nachricht_auftritt,0.05815254949649784,auftritt
tfidf_Nachricht_nas,0.058147313153989105,nas
tfidf_Nachricht_patientenakten,0.058126486628544624,patientenakten
tfidf_Nachricht_zugangskontrollen,0.057794394730066416,zugangskontrollen
tfidf_Nachricht_investitionsprognosen,0.0577235056426054,investitionsprognosen
tfidf_Nachricht_switch,0.057651335745298835,switch
tfidf_Nachricht_metriken,0.05747603157370986,metriken
tfidf_Nachricht_gespannt,0.057181474859023126,gespannt
tfidf_Nachricht_erfahrung,0.057121933833102954,erfahrung
tfidf_Nachricht_multi,0.05698500472397927,multi
tfidf_Nachricht_begrenzte,0.05694995786127215,begrenzte
tfidf_Nachricht_senden,0.056833909748878565,senden
tfidf_Nachricht_switches,0.05671604484685849,switches
tfidf_Nachricht_kämpfen,0.056668931696596696,kämpfen
tfidf_Nachricht_unterlagen,0.05665821874839446,unterlagen
tfidf_Nachricht_berücksichtigt,0.05664694621279068,berücksichtigt
tfidf_Nachricht_vorherige,0.056542177802190056,vorherige
tfidf_Nachricht_android,0.056375380730077265,android
tfidf_Nachricht_uhr,0.05631786892222914,uhr
tfidf_Nachricht_gründliche,0.056104370361881595,gründliche
tfidf_Nachricht_interesse,0.05604075394177153,interesse
tfidf_Nachricht_markttrends,0.05604013498152858,markttrends
tfidf_Nachricht_integrationsproblemen,0.05568229715737516,integrationsproblemen
tfidf_Nachricht_reaktionszeiten,0.05565138740049565,reaktionszeiten
tfidf_Nachricht_konfiguriert,0.05554187561245186,konfiguriert
tfidf_Nachricht_darin,0.05553360344851779,darin
tfidf_Nachricht_informiert,0.05549509146867098,informiert
tfidf_Nachricht_stärkung,0.05544216512623478,stärkung
tfidf_Nachricht_ubiquiti,0.055438768698331725,ubiquiti
tfidf_Nachricht_laden,0.05543374473847143,laden
tfidf_Nachricht_effiziente,0.05541116135571156,effiziente
tfidf_Nachricht_bereitgestellte,0.05531522691565078,bereitgestellte
tfidf_Nachricht_geeignete,0.055044734017678364,geeignete
tfidf_Nachricht_sozialer,0.05502332061862308,sozialer
tfidf_Nachricht_keras,0.05486587970169575,keras
tfidf_Nachricht_zugriffe,0.054849088207543445,zugriffe
tfidf_Nachricht_betriebsprozesse,0.05482425614983549,betriebsprozesse
tfidf_Nachricht_ineffiziente,0.05453989457723264,ineffiziente
tfidf_Nachricht_betreff,0.054371863462017556,betreff
tfidf_Nachricht_konfigurationseinstellungen,0.054201896083035536,konfigurationseinstellungen
tfidf_Nachricht_gleichzeitig,0.05393729045494303,gleichzeitig
tfidf_Nachricht_magento,0.053902653280913,magento
tfidf_Nachricht_datensperrverstoß,0.05384420402498381,datensperrverstoß
tfidf_Nachricht_rufen,0.053827840449620024,rufen
tfidf_Nachricht_lts,0.05379333919600424,lts
tfidf_Nachricht_node,0.05375216559086402,node
tfidf_Nachricht_marketingmaßnahmen,0.05374224300815123,marketingmaßnahmen
tfidf_Nachricht_vr,0.05371602213036113,vr
tfidf_Nachricht_gefahr,0.053535905161730624,gefahr
tfidf_Nachricht_grüße,0.053475488677185296,grüße
tfidf_Nachricht_plan,0.053461971860624374,plan
tfidf_Nachricht_beziehen,0.05328276333470694,beziehen
tfidf_Nachricht_js,0.05322859786500007,js
tfidf_Nachricht_gehrte,0.0530854808863279,gehrte
tfidf_Nachricht_gebeten,0.052091215186882436,gebeten
tfidf_Nachricht_veranlassen,0.05189041612474557,veranlassen
tfidf_Nachricht_macht,0.051880159798235466,macht
tfidf_Nachricht_wichtige,0.051870159966755355,wichtige
tfidf_Nachricht_rechtzeitig,0.05168467781169079,rechtzeitig
tfidf_Nachricht_entsprechend,0.051487110894423496,entsprechend
tfidf_Nachricht_datenübertragung,0.05130910985073842,datenübertragung
tfidf_Nachricht_deployment,0.05111264739396938,deployment
tfidf_Nachricht_bewerten,0.051024281862683325,bewerten
tfidf_Nachricht_investitionsanalyse,0.051013491335625986,investitionsanalyse
tfidf_Nachricht_knime,0.05098217889215186,knime
tfidf_Nachricht_gemeinsam,0.050671503739339756,gemeinsam
tfidf_Nachricht_lage,0.050610054458806404,lage
tfidf_Nachricht_regelmäßig,0.050587749061253816,regelmäßig
tfidf_Nachricht_mcafee,0.05052596261312556,mcafee
tfidf_Nachricht_mangel,0.05046427346495693,mangel
tfidf_Nachricht_weiterer,0.050393619355454576,weiterer
tfidf_Nachricht_fest,0.05026819017273868,fest
tfidf_Nachricht_identifikation,0.05026652697568988,identifikation
tfidf_Nachricht_einzuhalten,0.05011952777526494,einzuhalten
tfidf_Nachricht_bewertung,0.05010728559243762,bewertung
tfidf_Nachricht_tp,0.050103402972209554,tp
tfidf_Nachricht_inhalts,0.0500443046366986,inhalts
tfidf_Nachricht_berichtet,0.04983277407977767,berichtet
tfidf_Nachricht_studio,0.049804120562489854,studio
tfidf_Nachricht_verzögerten,0.049789982162806154,verzögerten
tfidf_Nachricht_beschreibung,0.049755237697540367,beschreibung
tfidf_Nachricht_sicherheitsüberprüfungen,0.04963166777754213,sicherheitsüberprüfungen
tfidf_Nachricht_excel,0.04961756617561696,excel
tfidf_Nachricht_telefonkonferenz,0.04952569061024678,telefonkonferenz
tfidf_Nachricht_verbunden,0.049465330719209305,verbunden
tfidf_Nachricht_investitionsanalysen,0.04938950860801469,investitionsanalysen
tfidf_Nachricht_creative,0.049237783699325605,creative
tfidf_Nachricht_telefonnummer,0.04923608104495543,telefonnummer
tfidf_Nachricht_datenanalyseplattform,0.04920446008270082,datenanalyseplattform
tfidf_Nachricht_airtable,0.04919976235248751,airtable
tfidf_Nachricht_recente,0.04893128196811017,recente
tfidf_Nachricht_ernsthaftes,0.048901335043052316,ernsthaftes
tfidf_Nachricht_sowohl,0.04876023443591294,sowohl
tfidf_Nachricht_freundlich,0.048706854021502294,freundlich
tfidf_Nachricht_diskussionen,0.04869032425814794,diskussionen
tfidf_Nachricht_dar,0.04859962896286379,dar
tfidf_Nachricht_rechnungsstellung,0.048341435924528865,rechnungsstellung
tfidf_Nachricht_digitalstrategie,0.048328150061870474,digitalstrategie
tfidf_Nachricht_dienstes,0.048154960642674154,dienstes
tfidf_Nachricht_möglichst,0.04806175416822589,möglichst
tfidf_Nachricht_gelegentliche,0.048043752633536316,gelegentliche
tfidf_Nachricht_eingerichtet,0.04804054042903226,eingerichtet
tfidf_Nachricht_plötzlich,0.04793591271646801,plötzlich
tfidf_Nachricht_mitarbeiter,0.04784009735142547,mitarbeiter
tfidf_Nachricht_hinweisen,0.04783611665155513,hinweisen
tfidf_Nachricht_security,0.04781057702767384,security
tfidf_Nachricht_markenbewusstheit,0.04764132907144813,markenbewusstheit
tfidf_Nachricht_genau,0.04716286501759697,genau
tfidf_Nachricht_differenzen,0.04703010425551565,differenzen
tfidf_Nachricht_umfassen,0.04692982639752292,umfassen
tfidf_Nachricht_sicherheitseinstellungen,0.046748571865458874,sicherheitseinstellungen
tfidf_Nachricht_datenintegrität,0.04673853325973322,datenintegrität
tfidf_Nachricht_aufgaben,0.046089344383180415,aufgaben
tfidf_Nachricht_vollständige,0.04607022414867845,vollständige
tfidf_Nachricht_leisten,0.04606177599790123,leisten
tfidf_Nachricht_termin,0.04605052691896435,termin
tfidf_Nachricht_php,0.04579808263222094,php
tfidf_Nachricht_verschiedene,0.04576549935476541,verschiedene
tfidf_Nachricht_zusätzlicher,0.045652083331071194,zusätzlicher
