,web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href,Unnamed: 9
3121,1582056006-1741,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Michaela,Gut gelaufen,20. Februar 2019,Alles Top schneller Versand,"5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,
3122,1582056165-2282,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Amazonliebhaber,Momentan das Beste Handy im Preis-Leistungs-Verhältnis (September 2017),10. September 2017,"Das Handy ist bisher das beste das ich je hatte... Der Preis mit 435 € ist im vergleich zu den anderen Alternativen sehr passend und die Leistung des Produkts ist nahezu ebenbürtig. Echt ein super Handy, tolle Verarbeitung, super Qualität, fühlt sich sehr hochwertig und wertig an. Die Software ist ausgezeichnet und alles läuft flüssig. Die Akkulaufzeit ihält den ganzen Tag außer man benutzt es eine lange Zeit (1-2 Stunden am Stück) mit eingeschaltetem Display.

Bevor Ihr Euch ein S8 (ca. 800 €) zulegt könnt Ihr mit dem S7 viel Geld sparen und habt fast dieselbe Leistung, und sogar mehr Akkulaufzeit. :)","5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_81?ie=UTF8&pageNumber=81&reviewerType=all_reviews,
3123,1582056167-2286,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Josh,Wie bestellt,7. September 2016,"Das Smartphone ist gut verarbeitet, hat, wie mein S4, eine gute Haptik und ist deutlich zügiger unterwegs. Vielleicht ist es nur meine anfängliche Vorsicht, aber durch die Materialwahl von Aluminium und Glas habe ich das Gerät ein bisschen wie ein rohes Ei in der Hand - es fällt aber keinesfalls weg.","5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_82?ie=UTF8&pageNumber=82&reviewerType=all_reviews,
3124,1582056079-1958,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Amazon Kunde,Klasse Smartphone,7. September 2016,"Erste Eindrücke des S7 (Umstieg vom S3):
Wahnsinnig schnell. Zwei mal schnell hintereinander am Home-Button, schon ist die Kamera Einsatzbereit. Echt toll.
Bloatware hält sich in Grenzen, was man nicht braucht kann man Deaktivieren, aber nicht deinstallieren... nix neues.
Für Menschen mit eher trockenen Händen wie ich es bin, empfielt sich eindeutig ein Verhüterli aus Silikon, am Besten rutschfest. (zB. mumbi double grip)
Generell ist es schwierig das S7 in Händen zu halten ohne dabei unabsichtlich am Rand den Schirm zu berühren, wie muss es erst beim Edge sein?
Die Geräte-Temperatur steigt schnell wenn man ein wenig mehr macht, war aber bis jetzt nie wirklich heiß.
Das Status LED ist ein wenig schwächer als ich es gewohnt bin.
SIM-Karte und SD-Karte sind ein wenig fummelig einzulegen,... wird aber bei anderen Herstellern auch nicht anders sein.

Negative Punkte die mir aufgefallen sind:
- Wasserdicht ja, aber aus der Garantie ausgeschlossen, somit halb so viel wert. Untertauchen würde ich es persönlich niemals.
- Akku nicht selbst tauschbar, bin gespannt was es in 2 Jahren im Shop kostet, und spät. dann ist gar nicht mehr dicht.
- Status LED wenns hell ist schlecht erkennbar.
- Home-Button klickt mir zu laut. Macht so ein komisches Geräusch... fühlt sich beim klicken nicht wertig an. Schwer zu beschreiben.
- Die Kopfhörer haben einen schlechten Sound. Schlierig irgendwie. Die vom S3 klingen besser und satter.
- Die Kamera hat keinen Schwarz-Weiß Effekt mehr bei der Hauptkamera... für mich völlig unverständlich. (Nachbearbeitung nötig)
- Die Taschenlampe ist nicht besonders hell.... die vom S4 Mini ist eindeutig heller im Vergleich.
- Nur 4 Fingerabdrücke speicherbar, schade eigentlich.

Positiv:
+ Geschwindigkeit, echt viel Power und ausreichend RAM
+ Kamera ist sehr lichtstark und schnell.
+ Kamera hat einen manuellen Modus wo ich Belichtungszeit, ISO, WB,...usw einstellen kann.
+ Kamera hat einen guten Bildstabilistator
+ Fühlt sich generell sehr wertig an. (Sehr subjektiv)
+ Fingerprint funktioniert sehr gut.","4,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_49?ie=UTF8&pageNumber=49&reviewerType=all_reviews,
3125,1582055959-1564,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Lisa Haggenmüller,Probleme mit SIM-Karten-Verbindung + Lieferverzögerungen!!,27. Mai 2019,"Erst hatte das Handy eine Lieferverzögerung von über 2 Wochen!!
Als es dann endlich kam, konnte keine SIM-Karte erkannt werden und das Handy sich somit nicht im Netz anmelden.
Und bei der Rücksendung gab es bisher leider auch nur Probleme..","1,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,
3126,1582056160-2264,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Duke,Alles hat gepasst,25. Juli 2019,Superschnelle Lieferung. Alles wie bestellt.,"4,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_79?ie=UTF8&pageNumber=79&reviewerType=all_reviews,
3127,1582055966-1593,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Alexander Barth-Wiplinger,SM-G930F angekommen,8. August 2019,"Also ich war sehr skeptisch, da ich in ein paar Rezension gelesen habe das ein falsches Modell geliefert wurde, habe ich trotzdem bestellt und es ist am besagten Tag auch originalverpackt und in kompletter Unversehrtheit angekommen. Sehr gut, würde ich wieder machen.","5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,
3128,1582056155-2235,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Rene,Top Smartphone,13. April 2019,Das S7 habe gerade mal 2 Jahre und funktioniert wie ab Neuheit. Überlege mir das S9 zu kaufen,"5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&reviewerType=all_reviews,
3129,1582056140-2180,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Jürgen Banneke,Display ist leider nicht so robust.,29. Juni 2019,"Das S7 ist ein super Handy. Das Display ist noch nicht zu groß. Ich will kein Handy was von der Größe nur in eine Handtasche  oder Rucksack passt. Da ist das S7 für mich i.O.
Qualität vom Display scheint allerdings bescheiden zu sein. Einmal vom Stuhl auf den Boden gefallen und das Display hat sich verabschiedet. (Das Glas war heile). War wirklich eine geringe Höhe, Schutzhülle war drum. 130,- Reparatur für ein drei Wochen altes Handy. Und das scheint leider kein Einzelfall gewesen zu sein. Das S5 ist schon so oft runtergefallen, da ist nichts passiert.
Von der Technik überzeugt das S7 und die Kamera ist super.
Fazit: schönes Handy, aber scheint nicht mehr so robust zu sein wie die alten Modelle (unter der Berücksichtigung, dass es nicht direkt auf das Display fällt.)","4,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_71?ie=UTF8&pageNumber=71&reviewerType=all_reviews,
3130,1582055956-1546,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Kunde,Prüft das Modell!,9. Oktober 2019,"Nachdem fälschlicherweise das Amerikanische Modell geliefert wurde, das beim österreichischen Netz Probleme macht, wurde das richtige geliefert und funktioniert einwandfrei. Unbedingt kontrollieren, ob es das richtige (eurpoäische) Modell ist in den Telefoneinstellungen.","5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,
3131,1582056187-2356,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,V. Kruse,Unbedingt auf Modell achten!,29. November 2018,"Ich habe das S7 nicht über Amazon gekauft. Es wurde ein falsches Modell geliefert obwohl SM-G930F auch auf dem seitlichen Aufkleber stand (Papier ist geduldig). In der Telefoninfo des Gerätes stand plötzlich SM-G930U. Als Stock Rom war eine Verizon Version installiert. Das SM-G930U unterstützt einzelne LTE Freqeunzen nicht und deshalb hatte ich über Land miserable Verbindungen trotz  D-Netz. Ist also für deutsche Verhältnisse nicht zu gebrauchen. Navigation über Google Maps deshalb nur sehr eingeschränkt bis unbrauchbar.
Hatte vorher das SM-G930F und kann es deshalb direkt vergleichen.
Das S7 als richtiges Model (F) für Europa bekommt von mir unbesehen 5 Sterne.
Der Händler hat das SM-G930U zurückgenommen und mir den Kaufpreis erstattet, aber ohne Kommentar zu widersprüchlichen Inhalt der Verpackung zur Kennzeichnung.
Bei genauer Inaugenscheinnahme war der Unterschied schon am Karton zu erkennen (siehe Bilder), bei dem falsch nach Aufkleber gekennzeichneten Smartphone fehlt das F auf dem Karton, bei meinem ersten S7 in der SM-G930F Version steht dies auch auf dem Karton. Ansonsten spätestens nach Inbetriebnahme im Telefoninfo nachschauen.
Also Augen auf beim Kauf, sonst bleibt die Freude an einem sehr guten Produkt auf der Strecke, wie man auch sehr vielen Bewertungen hier entnehmen kann.","1,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_88?ie=UTF8&pageNumber=88&reviewerType=all_reviews,
3132,1582056088-1987,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Amazon Kunde,Immer noch besser als Iphone,5. Juni 2017,"Dieses Telefon habe ich nun seit Dezember und bis jetzt bin ich zufrieden. Die Kamera ist im Vergleich zum Iphone viel besser und erfasst viele Details.Natürlich ist die Frontkamera etwas weniger. Sehen kann man in die Fotos unten, wie die Qualität normal, mit Blitz und mit wenig Licht ist.
Was ich super an die Samsung Handys finde, ist das ein SD Karte installiert werden kann, sodass noch mehr gespeichert werden kann. Dies wird bei Iphone nicht mit eingebaut.
Was Iphone aber besser macht, sind die Akkus. Ich brauche eigentlich fast jeden Tag mit dieses Handy ein Powerbank um es aufladen zu können und im Vergleich mit jene aus meiner Klasse, bin ich gar nicht Handysüchtig. Der Akku ist wirklich nicht der Hammer. Auch wenn es am Abend vollgeladen ist und ich am Morgen aufwache hat es meist irgendwie noch 25%, was ich katastrophal finde.
Der Fingerprintscanner ist dafür besser. Zuerst hatte ich das S5 womit man über den Scanner streicheln musste. Bei dieses Handy muss man den Finger nur drauf legen.
Praktisch ist auch das Always on display, weil man dann immer sofort sieht ob man Nachrichten hat und welchen Uhrzeit es ist, ohne das Handy anlassen zu mussen. Ausserdem wenn man bei dem auf dem App Symbole, wovon man nachrichten hat doppelt tippt, wird man direkt zu diesen App geleitet. Die Farben und Muster welche die Uhr haben kann separat noch eingestellt werden.
Einen negativen Moment mt dieses Telefon hatte ich aber letztens. Beim Musik hören, fing er plötzlich selbständig an die Musik zu pausieren und wieder an zu und lauter zu machen. Als ich dann in die Schule war, war auch plötzlich mein Klingelton und Vibration an. Dies ist zum Glück nur einmal passiert aber trotzdem.
Alles in ein bin ich zufrieden und der Meinung, dass Samsung besser ist als Iphone. Nur scon wegen der Preis","4,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_52?ie=UTF8&pageNumber=52&reviewerType=all_reviews,
3133,1582056137-2172,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Kostryki,Lg g5 im Benchmark besser als das Samsung Galaxy s7!,19. März 2016,"Ich habe jede Serie bis zum galaxy s5. Ich habe das s6 ausgelassen, weil man den Akku nicht wechseln kann! Hatte auf das s7 gehofft, und was macht Samsung, wieder keinen austauschbaren Akku. Samsung geht in Richtung Apple, was ich ziemlich schade finde. Bei meinem s5 habe ich nach einem Jahr einen neuen Akku gekauft, weil der alte nach der Zeit nachlies. Mit dem neuen Akku ist mein s5 wie neu. Anders und besser hat das LG gemacht. Mit dem neuen LG g5 kann man den Akku selber wechseln, und im Benchmark test hat es sogar noch besser abgeschnitten als das s7. Jetzt hat Samsung einen treuen Kunden verloren, weil die den falschen weg gegangen sind ( Wechsel baren Akku ) Wer über 650 Euro für ein Smartphone ausgibt, dass mit Sicherheit in ein oder zwei Jahren um 60 % seiner Akku Leistung verliert, ist selber schuld. Mein Favorit ist das neue LG g5!!!","1,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_70?ie=UTF8&pageNumber=70&reviewerType=all_reviews,
3134,1582056240-2550,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Amazon Kunde,Sehr gut.,12. April 2016,"Das Handy ist fenomenal. Es ist sehr leistungsstark und die Wiedergabe von Inhalten ist absolut probemlos möglich.  Die Fotos sind eine weitee Stärke des Geräts,  da es fantastische Bilder aufnimmt.  Außerdem hat es viele Kleinigkeiten die es von anderen Handys abhebt und darüberhinaus ist es sehr benutzerfreundlich.  Sehr empfehlenswert.","5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_102?ie=UTF8&pageNumber=102&reviewerType=all_reviews,
3135,1582056165-2278,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Profiler,Schnelles schönes Smartphone,28. Januar 2018,"Nach gründlicher Recherche stand das S7 bereits auf der Wunschliste und als die Preisaktion lief, war die Entscheidung leicht nun endlich zu kaufen. Das Smartphone hält was es in den Tests verspricht - Gamingwerte/Displayreaktion kann ich allerdings nicht bewerten. Das Smartphone wird von mir als Navi, Smartphone, Kalender und Kommunikationsplatform genutzt. Lieferung durch Händler war ohne Probleme. Genre wieder.","5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_81?ie=UTF8&pageNumber=81&reviewerType=all_reviews,
3136,1582056157-2253,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,DeathsTouch,Top Artikel!,10. Januar 2019,Zur Samsung Qualität muss man nicht viel sagen.. aber es ist ein brillantes Kunstwerk,"5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_78?ie=UTF8&pageNumber=78&reviewerType=all_reviews,
3137,1582056162-2274,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Julius,Top Handy zu einem attraktivem Preis,6. November 2017,"Um eine alternative zu meinem betagten Blackberry zu kaufen, habe ich nach einer Android Lösung gesucht. Da die Bewertung des S 7 überwiegend positiv dargestellt wird, habe ich es mal genauer unter die Lupe genommen. Meine Ansprüche waren nicht sonderlich hoch: erweiterbarer Speicherplatz, einfache Handhabung, akzeptable Fotos. Und siehe da: alle Erwartungen wurden übertroffen. Meiner Meinung nach ein klarer Kauf.","5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_80?ie=UTF8&pageNumber=80&reviewerType=all_reviews,
3138,1582056248-2597,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Micha,"Sieht toll aus, würde ich es mir noch einmal kaufen? - Nein",4. April 2016,"Jetzt habe ich das Smartphone seit ca. 3 Wochen. Sieht toll aus, hab aber ne Hülle drum, weils sehr empfindlich ist. Macht gute Fotos, ist 2 mal abgestürzt (nur Standartsoftware) und der Akku hält nur einen Tag, ohne Telefonat, keine Musik, ca. 5 Minuten Facebook... also eher selten verwendet. Der Fingerabdrucksensor funktioniert nun endlich perfekt (wie beim iPhone)

Mein Fazit: Ein schickes Handy aber wenn Ihr bereits ein S5 oder S6 habt, dann braucht Ihr das S7 nicht wirklich.","3,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_105?ie=UTF8&pageNumber=105&reviewerType=all_reviews,
3139,1582056097-2018,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Sandra Schudy,erstattung von kopfhörern bzw freisprechanlage von samsung galaxy s7,5. Februar 2018,"Hallo ich habe ein Problem. Von dem bestellten galaxy s7
Sind die Kopfhörer schon kaputt möchte gerne Ersatz haben.mfg Sandra schudy","3,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_55?ie=UTF8&pageNumber=55&reviewerType=all_reviews,
3140,1582056086-1980,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Hanna Pfr,Unzureichend,25. September 2017,"Ich hatte mir das Smartphone im Rahmen der Primewoche zu einem günstigen Preis bestellt, dieser war beim Kauf auch ausschlaggebend.
Zwar finde ich das Handy in Ordnung, denn es dient seinem Zweck, ich musste jedoch bereits nach wenigen Tagen einige Mängel feststellen aufgrund derer ich wohl nicht zu einem Samsung Fan werde:
- Beim Abschalten des Bildschirms, geht auch die WLAN Verbindung verloren. Dies konnte ich nach ein paar Stunden Google Recherche glücklicherweise beseitigen, es war jedoch recht nervig. Auch nach 3 Monaten streikt das WLAN häufiger als ich es von anderen Handys gewohnt bin und ich muss dieses oft neu verbinden. Auch der Verbindung erscheint mir nicht sehr gut, hier hatte ich im Heimnetz zuvor besseren Empfang.
- Ebenfalls scheine ich einen Schaden an meinem Mikrofon zu haben. Dieses rauscht durchweg, weshalb ich nur über den Lautsprecher telefonieren kann oder aber das Handy sehr umständlich an mein Ohr halten muss.  Das durfte ich natürlich erst am Tag nach Ablauf der Widerruffrist feststellen.
- Auch die Problematik eines passenden Bildschirmschutzes missfällt mir. Panzerglas oder Panzerfolien haften aufgrund der abgerundeten Kanten leider nicht vollkommen auf dem Bildschirm weshalb kein vollkommener Schutz gegeben ist und sich außerdem Schmutz unter den Kanten der Folie oder des Glases ansammelt.
####
EDIT: Zusätzlich zu oben genannten Problemen ist das Handy nach 4 Monaten komplett abgestürzt und startete über Stunden im 10 sekunden Takt neu. Dies scheint ein häufiges Problem zu sein, was sich jedoch auch durch Bereinigung der Cache Partition nicht lösen lies. Ich hatte dann das Vergnügen, das Handy auf die Werkseinstellungen zurückzusetzen ohne ein aktuelles Backup machen zu können. 6h und einige Datenverluste später ist das Handy jetzt wieder funktionsfähig. Ich warte nur noch darauf, dass das Handy erneut zuschlägt..
####

Das Smartphone läuft alles in allem recht flüssig, auch wenn ich kein Fan von Samsungs Android Oberfläche bin, diese sieht für mich etwas zu sehr nach Spieltelefon aus. Auch die Kamera ist nicht zu verachten, hier kann mein altes OnePlus One nicht mithalten.

Trotz des Aktionspreises kann ich über diese Mängel nicht hinwegsehen, gerade weil es sich bei Samsung um einen renommierten Smartphone Hersteller handelt. Ich hatte mir hier aufgrund des Samsung'schen Rufes mehr erwartet und bin froh nicht den vollen Preis gezahlt zu haben.","2,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_51?ie=UTF8&pageNumber=51&reviewerType=all_reviews,
3141,1582056103-2043,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Christoph Greten,Kamera bei meinem NEUEN Galaxy S7 defekt,23. Oktober 2017,"Habe das Handy heute bekommen. Es war neu und OVP. Nach dem Einrichten des Telefons wollte ich die Kamera testen, dies war jedoch nicht möglich. Auch nach dem Neustart keine Besserung, habe das Internet zu rate gezogen. Nachdem ich alle Varianten ausprobiert habe bleibt mir nur der Schluss: Die Kamera ist DEFEKT","1,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_57?ie=UTF8&pageNumber=57&reviewerType=all_reviews,
3142,1582056030-1831,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Markus,gute Funktionen mit ausgereifter Kamera,23. Juli 2018,"Habe ein ""gebrauchtes"" S7 über Amazon gekauft, war aber absolut kein Unterschied zu einem Neuhandy zu erkennen. Keinerlei Kratzer o.ä.

Handy an sich ist echt super. Arbeitet sehr schnell und die Kamera macht echt starke Bilder.","4,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&reviewerType=all_reviews,
3143,1582055969-1595,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Marcel Mörk,Handy Mittel. Verkäufer schlecht,2. Dezember 2019,"eigentlich gutes Smartphone mit gutem Preis Leistungs Verhältnis.
leider nach einem knappen Jahr vibrationsfunktion defekt.
reklamiert. Verkäufer mobilnetz aus Österreich antwortet bislang nicht.
meidet marketplace Anbieter!
habe gerade wenig Hoffnung dass das Handy repariert wird...","2,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,
